TUPP.1HENE.FAN SPEED
TUPP.1HENE.Fan.Status
TUPP.1HENW.FAN SPEED
TUPP.1HENW.Fan.Status
TUPP.1HESE.FAN SPEED
TUPP.1HESE.Fan.Status
TUPP.1HESW.FAN SPEED
TUPP.1HESW.Fan.Status
TUPP.1LENE.FAN SPEED
TUPP.1LENE.Fan.Status
TUPP.1LENW.FAN SPEED
TUPP.1LENW.Fan.Status
TUPP.1LESE.FAN SPEED
TUPP.1LESE.Fan.Status
TUPP.1LESW.FAN SPEED
TUPP.1LESW.Fan.Status
TUPP.1NE.CCO
TUPP.1NE.CCV
TUPP.1NE.EHS
TUPP.1NE.EPS
TUPP.1NE.Fan.Status
TUPP.1NE.HCO
TUPP.1NE.HCV
TUPP.1NE.MODE
TUPP.1NE.OCCSSS
TUPP.CHW.TONHRS
TUPP.CHW.TONHRSDAY
TUPP.CHW.TONS
TUPP.CHW.TOTALFLOW
TUPP.CHW.VFD1SPEEDSIG
TUPP.CHW.VFD2SPEEDSIG
TUPP.FC1.RM4020.Zone Air Temp
TUPP.FC1.RM4020:AUX TEMP
TUPP.FC1.RM4020:VLV 1 COMD
TUPP.FC1.RM4020:VLV 2 COMD
TUPP.FC1.RM4030A.Zone Air Temp
TUPP.FC1.RM4030A:AUX TEMP
TUPP.FC1.RM4030A:VLV 1 COMD
TUPP.FC1_2.Filter.Zone Air Temp
TUPP.FC2.RM4010A.Zone Air Temp
TUPP.FC2.RM4010A:AUX TEMP
TUPP.FC2.RM4010A:VLV 1 COMD
TUPP.FC2.RM4040.Zone Air Temp
TUPP.FC2.RM4040:AUX TEMP
TUPP.FC2.RM4040:VLV 1 COMD
TUPP.GEX4460B.RM4460.Zone Air Temp
TUPP.GEX4460B.RM4460:AUX TEMP
TUPP.GEX4460B.RM4460:DMPR COMD
TUPP.HAGG.4SE1.Zone Air Temp
TUPP.HAGG.4SE13.DOOR:HORN
TUPP.HAGG.4SE13.Zone Air Temp
TUPP.HAGG.4SE13:AUX TEMP
TUPP.HAGG.4SE13:DMPR COMD
TUPP.HAGG.4SE13:VLV COMD
TUPP.HAGG.4SE1:AUX TEMP
TUPP.HAGG.4SE1:DMPR COMD
TUPP.HAGG.4SE1:VLV COMD
TUPP.HAGG.4SE2.DOOR:HORN
TUPP.HAGG.4SE2.Zone Air Temp
TUPP.HAGG.4SE2:AUX TEMP
TUPP.HAGG.4SE2:DMPR COMD
TUPP.HAGG.4SE2:VLV COMD
TUPP.HAGG.4SE3.Zone Air Temp
TUPP.HAGG.4SE3:AUX TEMP
TUPP.HAGG.4SE3:DMPR COMD
TUPP.HAGG.4SE3:VLV COMD
TUPP.HAGG.4SE5H:HORN
TUPP.HAGG.4SE6H:HORN
TUPP.HAGG.4SE7H:HORN
TUPP.HAGG.4SE8.DOOR:HORN
TUPP.HAGG.4SE8.Zone Air Temp
TUPP.HAGG.4SE8:AUX TEMP
TUPP.HAGG.4SE8:DMPR COMD
TUPP.HAGG.4SE8:VLV COMD
TUPP.HAGG.4SE8H:HORN
TUPP.HAGG.FC03.Zone Air Temp
TUPP.HAGG.FC03:VLV 1 COMD
TUPP.HEATINGDEGDAYS
TUPP.HHW.PUMP DIFF PRESS
TUPP.HHW.PUMP1
TUPP.HHW.PUMP2
TUPP.HW.CONDTEMP
TUPP.HW.CP1
TUPP.HW.CP2
TUPP.HW.End of Line Diff Pressure
TUPP.HW.EOLSP
TUPP.HW.FLOW
TUPP.HW.HEX1 1_3
TUPP.HW.HEX1 2_3
TUPP.HW.HEX2 1_3
TUPP.HW.HEX2 2_3
TUPP.HW.Hot Water Return Temp
TUPP.HW.Hot Water Supply Temp
TUPP.HW.HWFLOSW
TUPP.HW.HWSP
TUPP.HW.MBH
TUPP.HW.PEAKFLOW
TUPP.HW.STEAMFLOW
TUPP.HW.STEAMPSI
TUPP.HW.STEAMTEMP
TUPP.HW.THERMS
TUPP.HW.TOTALFLOW
TUPP.HW.VFD1SPEEDSIG
TUPP.HW.VFD2SPEEDSIG
TUPP.HWP2:POWER
TUPP.HW_CHW.FC PUMP.STATUS
TUPP.HW_CHW.FC.STATUS
TUPP.HW_CHW.MECH.ROOM TEMP
TUPP.MAIN.Outside Air Temp
TUPP.NIH.3ne10.ExhDPS
TUPP.NIH.3NE10.EXHSOL
TUPP.NIH.3NE10.RmPressMon
TUPP.NIH.3NE10.Zone Air Temp
TUPP.NIH.3NE10:AUX TEMP
TUPP.NIH.3NE10:DMPR COMD
TUPP.NIH.3NE10:VLV COMD
TUPP.NIH.3ne12.ExhDPS
TUPP.NIH.3NE12.EXHSOL
TUPP.NIH.3NE12.Horn
TUPP.NIH.3NE12.RmPressMon
TUPP.NIH.3NE12.Zone Air Temp
TUPP.NIH.3NE12:AUX TEMP
TUPP.NIH.3NE12:DMPR COMD
TUPP.NIH.3NE12:VLV COMD
TUPP.NIH.3ne13.ExhDPS
TUPP.NIH.3NE13.EXHSOL
TUPP.NIH.3NE13.Horn
TUPP.NIH.3NE13.RmPressMon
TUPP.NIH.3NE13.Zone Air Temp
TUPP.NIH.3NE13:AUX TEMP
TUPP.NIH.3NE13:DMPR COMD
TUPP.NIH.3NE13:VLV COMD
TUPP.NIH.3ne14.ExhDPS
TUPP.NIH.3NE14.EXHSOL
TUPP.NIH.3NE14.Horn
TUPP.NIH.3NE14.RmPressMon
TUPP.NIH.3NE14.Zone Air Temp
TUPP.NIH.3NE14:AUX TEMP
TUPP.NIH.3NE14:DMPR COMD
TUPP.NIH.3NE14:VLV COMD
TUPP.NIH.3ne16.ExhDPS
TUPP.NIH.3NE16.EXHSOL
TUPP.NIH.3NE16.Horn
TUPP.NIH.3NE16.RmPressMon
TUPP.NIH.3NE16.Zone Air Temp
TUPP.NIH.3NE16:AUX TEMP
TUPP.NIH.3NE16:DMPR COMD
TUPP.NIH.3NE16:VLV COMD
TUPP.NIH.3ne21.ExhDPS
TUPP.NIH.3NE21.EXHSOL
TUPP.NIH.3NE21.Horn
TUPP.NIH.3NE21.RmPressMon
TUPP.NIH.3NE21.Zone Air Temp
TUPP.NIH.3NE21:AUX TEMP
TUPP.NIH.3NE21:DMPR COMD
TUPP.NIH.3NE21:VLV COMD
TUPP.NIH.3ne22.Zone Air Temp
TUPP.NIH.3ne22:AUX TEMP
TUPP.NIH.3ne22:DMPR COMD
TUPP.NIH.3ne22:VLV COMD
TUPP.NIH.3ne4.ExhDPS
TUPP.NIH.3NE4.EXHSOL
TUPP.NIH.3NE4.Horn
TUPP.NIH.3NE4.RmPressMon
TUPP.NIH.3NE4.Zone Air Temp
TUPP.NIH.3NE4:AUX TEMP
TUPP.NIH.3NE4:DMPR COMD
TUPP.NIH.3NE4:VLV COMD
TUPP.NIH.3ne7.ExhDPS
TUPP.NIH.3NE7.EXHSOL
TUPP.NIH.3NE7.Horn
TUPP.NIH.3NE7.RmPressMon
TUPP.NIH.3NE7.Zone Air Temp
TUPP.NIH.3NE7:AUX TEMP
TUPP.NIH.3NE7:DMPR COMD
TUPP.NIH.3NE7:VLV COMD
TUPP.NIH.3ne8.ExhDPS
TUPP.NIH.3NE8.EXHSOL
TUPP.NIH.3NE8.Horn
TUPP.NIH.3NE8.RmPressMon
TUPP.NIH.3NE8.Zone Air Temp
TUPP.NIH.3NE8:AUX TEMP
TUPP.NIH.3NE8:DMPR COMD
TUPP.NIH.3NE8:VLV COMD
TUPP.NIH.3ne9.ExhDPS
TUPP.NIH.3NE9.EXHSOL
TUPP.NIH.3NE9.Horn
TUPP.NIH.3NE9.RmPressMon
TUPP.NIH.3NE9.Zone Air Temp
TUPP.NIH.3NE9:AUX TEMP
TUPP.NIH.3NE9:DMPR COMD
TUPP.NIH.3NE9:VLV COMD
TUPP.NIH.3nw2.ExhDPS
TUPP.NIH.3NW2.EXHSOL
TUPP.NIH.3NW2.RmPressMon
TUPP.NIH.3NW2.Zone Air Temp
TUPP.NIH.3NW2:AUX TEMP
TUPP.NIH.3NW2:DMPR COMD
TUPP.NIH.3NW2:VLV COMD
TUPP.NIH.3nw32.Zone Air Temp
TUPP.NIH.3nw32:AUX TEMP
TUPP.NIH.3nw32:DMPR COMD
TUPP.NIH.3nw32:VLV COMD
TUPP.NIH.3nw33.ExhDPS
TUPP.NIH.3NW33.EXHSOL
TUPP.NIH.3NW33.RmPressMon
TUPP.NIH.3NW33.Zone Air Temp
TUPP.NIH.3NW33:AUX TEMP
TUPP.NIH.3NW33:DMPR COMD
TUPP.NIH.3NW33:VLV COMD
TUPP.NIH.3se11.ExhDPS
TUPP.NIH.3SE11.EXHSOL
TUPP.NIH.3SE11.RmPressMon
TUPP.NIH.3SE11.Zone Air Temp
TUPP.NIH.3SE11:AUX TEMP
TUPP.NIH.3SE11:DMPR COMD
TUPP.NIH.3SE11:VLV COMD
TUPP.NIH.3se6.Zone Air Temp
TUPP.NIH.3se6:AUX TEMP
TUPP.NIH.3se6:DMPR COMD
TUPP.NIH.3se6:VLV COMD
TUPP.NIH.3sw2.ExhDPS
TUPP.NIH.3SW2.EXHSOL
TUPP.NIH.3SW2.RmPressMon
TUPP.NIH.3SW2.Zone Air Temp
TUPP.NIH.3SW2:AUX TEMP
TUPP.NIH.3SW2:DMPR COMD
TUPP.NIH.3SW2:VLV COMD
TUPP.NIH.3sw31.ExhDPS
TUPP.NIH.3SW31.EXHSOL
TUPP.NIH.3SW31.RmPressMon
TUPP.NIH.3SW31.Zone Air Temp
TUPP.NIH.3SW31:AUX TEMP
TUPP.NIH.3SW31:DMPR COMD
TUPP.NIH.3SW31:VLV COMD
TUPP.NIH.3sw32.ExhDPS
TUPP.NIH.3SW32.EXHSOL
TUPP.NIH.3SW32.RmPressMon
TUPP.NIH.3SW32.Zone Air Temp
TUPP.NIH.3SW32.Zone Supply Air Flow
TUPP.NIH.3SW32:AUX TEMP
TUPP.NIH.3SW32:DMPR COMD
TUPP.NIH.3SW32:VLV COMD
TUPP.NIH.3sw4.Zone Air Temp
TUPP.NIH.3sw4:AUX TEMP
TUPP.NIH.3sw4:DMPR COMD
TUPP.NIH.3sw4:VLV COMD
TUPP.NIH.4ne23.ExhDPS
TUPP.NIH.4NE23.EXHSOL
TUPP.NIH.4NE23.RmPressMon
TUPP.NIH.4NE23.Zone Air Temp
TUPP.NIH.4NE23:AUX TEMP
TUPP.NIH.4NE23:DMPR COMD
TUPP.NIH.4NE23:VLV COMD
TUPP.NIH.4ne24.ExhDPS
TUPP.NIH.4NE24.EXHSOL
TUPP.NIH.4NE24.RmPressMon
TUPP.NIH.4NE24.Zone Air Temp
TUPP.NIH.4NE24:AUX TEMP
TUPP.NIH.4NE24:DMPR COMD
TUPP.NIH.4NE24:VLV COMD
TUPP.NIH.4ne5.Zone Air Temp
TUPP.NIH.4ne5:AUX TEMP
TUPP.NIH.4ne5:DMPR COMD
TUPP.NIH.4ne5:VLV COMD
TUPP.NIH.4se22.ExhDPS
TUPP.NIH.4SE22.EXHSOL
TUPP.NIH.4SE22.RmPressMon
TUPP.NIH.4se23.ExhDPS
TUPP.NIH.4SE23.EXHSOL
TUPP.NIH.4SE23.RmPressMon
TUPP.NIH.4se6.ExhDPS
TUPP.NIH.4SE6.EXHSOL
TUPP.NIH.4SE6.RmPressMon
TUPP.NIH.4SE6.Zone Air Temp
TUPP.NIH.4SE6:AUX TEMP
TUPP.NIH.4SE6:DMPR COMD
TUPP.NIH.4SE6:VLV COMD
TUPP.NIH.4sw31.Zone Air Temp
TUPP.NIH.4sw31:AUX TEMP
TUPP.NIH.4sw31:DMPR COMD
TUPP.NIH.4sw31:VLV COMD
TUPP.NIH.4sw7.ExhDPS
TUPP.NIH.4SW7.EXHSOL
TUPP.NIH.4SW7.RmPressMon
TUPP.NIH.4SW7.Zone Air Temp
TUPP.NIH.4SW7:AUX TEMP
TUPP.NIH.4SW7:DMPR COMD
TUPP.NIH.4SW7:VLV COMD
TUPP.NIH.FC01.Zone Air Temp
TUPP.NIH.FC02.Zone Air Temp
TUPP.NIH2.4SE14.Zone Air Temp
TUPP.NIH2.4SE14.Zone Supply Air Flow
TUPP.NIH2.4SE14:AUX TEMP
TUPP.NIH2.4SE14:DMPR COMD
TUPP.NIH2.4SE14:DMPR POS
TUPP.NIH2.4SE14:FLOW
TUPP.NIH2.4SE14:FLOW STPT
TUPP.NIH2.4SE14:OCC FLOW
TUPP.NIH2.4SE14:VLV COMD
TUPP.NIH2.4SE14:VLV POS
TUPP.NIH2.4SE14H:EXH FLOW
TUPP.NIH2.4SE14H:FLOW STPT
TUPP.NIH2.4SE16.Zone Air Temp
TUPP.NIH2.4SE16.Zone Supply Air Flow
TUPP.NIH2.4SE16:AUX TEMP
TUPP.NIH2.4SE16:DMPR COMD
TUPP.NIH2.4SE16:DMPR POS
TUPP.NIH2.4SE16:FLOW
TUPP.NIH2.4SE16:FLOW STPT
TUPP.NIH2.4SE16:OCC FLOW
TUPP.NIH2.4SE16:RM STPT DIAL
TUPP.NIH2.4SE16:VLV COMD
TUPP.NIH2.4SE16:VLV POS
TUPP.NIH2.4SE17.Zone Air Temp
TUPP.NIH2.4SE17.Zone Supply Air Flow
TUPP.NIH2.4SE17:AUX TEMP
TUPP.NIH2.4SE17:DMPR COMD
TUPP.NIH2.4SE17:DMPR POS
TUPP.NIH2.4SE17:FLOW
TUPP.NIH2.4SE17:FLOW STPT
TUPP.NIH2.4SE17:OCC FLOW
TUPP.NIH2.4SE17:VLV COMD
TUPP.NIH2.4SE17:VLV POS
TUPP.NIH2.4SE19.Zone Air Temp
TUPP.NIH2.4SE19.Zone Supply Air Flow
TUPP.NIH2.4SE19:AUX TEMP
TUPP.NIH2.4SE19:DMPR COMD
TUPP.NIH2.4SE19:DMPR POS
TUPP.NIH2.4SE19:FLOW
TUPP.NIH2.4SE19:FLOW STPT
TUPP.NIH2.4SE19:OCC FLOW
TUPP.NIH2.4SE19:VLV COMD
TUPP.NIH2.4SE19:VLV POS
TUPP.NIH2.4SE19HA:EXH FLOW
TUPP.NIH2.4SE19HA:FLOW STPT
TUPP.NIH2.4SE19HB.Zone Air Temp
TUPP.NIH2.4SE19HB.Zone Supply Air Flow
TUPP.NIH2.4SE19HB:AUX TEMP
TUPP.NIH2.4SE19HB:DMPR COMD
TUPP.NIH2.4SE19HB:DMPR POS
TUPP.NIH2.4SE19HB:FLOW
TUPP.NIH2.4SE19HB:FLOW STPT
TUPP.NIH2.4SE19HB:OCC FLOW
TUPP.NIH2.4SE19HB:VLV COMD
TUPP.NIH2.4SE19HB:VLV POS
TUPP.NIH2.4SE1H:EXH FLOW
TUPP.NIH2.4SE1H:FLOW STPT
TUPP.NIH2.4SE22.Zone Air Temp
TUPP.NIH2.4SE22.Zone Supply Air Flow
TUPP.NIH2.4SE22:AUX TEMP
TUPP.NIH2.4SE22:DMPR COMD
TUPP.NIH2.4SE22:DMPR POS
TUPP.NIH2.4SE22:FLOW
TUPP.NIH2.4SE22:FLOW STPT
TUPP.NIH2.4SE22:OCC FLOW
TUPP.NIH2.4SE22:VLV COMD
TUPP.NIH2.4SE22:VLV POS
TUPP.NIH2.4SE22H:EXH FLOW
TUPP.NIH2.4SE22H:FLOW STPT
TUPP.NIH2.4SE24.Zone Air Temp
TUPP.NIH2.4SE24.Zone Supply Air Flow
TUPP.NIH2.4SE24:AUX TEMP
TUPP.NIH2.4SE24:DMPR COMD
TUPP.NIH2.4SE24:DMPR POS
TUPP.NIH2.4SE24:FLOW
TUPP.NIH2.4SE24:FLOW STPT
TUPP.NIH2.4SE24:OCC FLOW
TUPP.NIH2.4SE24:VLV COMD
TUPP.NIH2.4SE24:VLV POS
TUPP.NIH2.4SE24H:EXH FLOW
TUPP.NIH2.4SE24H:FLOW STPT
TUPP.NIH2.4SE3H.Zone Air Temp
TUPP.NIH2.4SE3H.Zone Supply Air Flow
TUPP.NIH2.4SE3H:AUX TEMP
TUPP.NIH2.4SE3H:DMPR COMD
TUPP.NIH2.4SE3H:DMPR POS
TUPP.NIH2.4SE3H:FLOW
TUPP.NIH2.4SE3H:FLOW STPT
TUPP.NIH2.4SE3H:OCC FLOW
TUPP.NIH2.4SE3H:VLV COMD
TUPP.NIH2.4SE3H:VLV POS
TUPP.NIH2.4SE4.Zone Air Temp
TUPP.NIH2.4SE4.Zone Supply Air Flow
TUPP.NIH2.4SE4:AUX TEMP
TUPP.NIH2.4SE4:DMPR COMD
TUPP.NIH2.4SE4:DMPR POS
TUPP.NIH2.4SE4:FLOW
TUPP.NIH2.4SE4:FLOW STPT
TUPP.NIH2.4SE4:OCC FLOW
TUPP.NIH2.4SE4:VLV COMD
TUPP.NIH2.4SE4:VLV POS
TUPP.NIH2.4SE4H:EXH FLOW
TUPP.NIH2.4SE4H:FLOW STPT
TUPP.NIH2.4SW10.Zone Air Temp
TUPP.NIH2.4SW10.Zone Supply Air Flow
TUPP.NIH2.4SW10:AUX TEMP
TUPP.NIH2.4SW10:DMPR COMD
TUPP.NIH2.4SW10:DMPR POS
TUPP.NIH2.4SW10:FLOW
TUPP.NIH2.4SW10:FLOW STPT
TUPP.NIH2.4SW10:OCC FLOW
TUPP.NIH2.4SW10:VLV COMD
TUPP.NIH2.4SW10:VLV POS
TUPP.NIH2.4SW11.Zone Air Temp
TUPP.NIH2.4SW11.Zone Supply Air Flow
TUPP.NIH2.4SW11:AUX TEMP
TUPP.NIH2.4SW11:DMPR COMD
TUPP.NIH2.4SW11:DMPR POS
TUPP.NIH2.4SW11:FLOW
TUPP.NIH2.4SW11:FLOW STPT
TUPP.NIH2.4SW11:OCC FLOW
TUPP.NIH2.4SW11:VLV COMD
TUPP.NIH2.4SW11:VLV POS
TUPP.NIH2.4SW11HB.Zone Air Temp
TUPP.NIH2.4SW11HB.Zone Supply Air Flow
TUPP.NIH2.4SW11HB:AUX TEMP
TUPP.NIH2.4SW11HB:DMPR COMD
TUPP.NIH2.4SW11HB:DMPR POS
TUPP.NIH2.4SW11HB:FLOW
TUPP.NIH2.4SW11HB:FLOW STPT
TUPP.NIH2.4SW11HB:OCC FLOW
TUPP.NIH2.4SW11HB:VLV COMD
TUPP.NIH2.4SW11HB:VLV POS
TUPP.NIH2.4SW13.Zone Air Temp
TUPP.NIH2.4SW13.Zone Supply Air Flow
TUPP.NIH2.4SW13:AUX TEMP
TUPP.NIH2.4SW13:DMPR COMD
TUPP.NIH2.4SW13:DMPR POS
TUPP.NIH2.4SW13:FLOW
TUPP.NIH2.4SW13:FLOW STPT
TUPP.NIH2.4SW13:OCC FLOW
TUPP.NIH2.4SW13:VLV COMD
TUPP.NIH2.4SW13:VLV POS
TUPP.NIH2.4SW14.Zone Air Temp
TUPP.NIH2.4SW14.Zone Supply Air Flow
TUPP.NIH2.4SW14:AUX TEMP
TUPP.NIH2.4SW14:DMPR COMD
TUPP.NIH2.4SW14:DMPR POS
TUPP.NIH2.4SW14:FLOW
TUPP.NIH2.4SW14:FLOW STPT
TUPP.NIH2.4SW14:OCC FLOW
TUPP.NIH2.4SW14:VLV COMD
TUPP.NIH2.4SW14:VLV POS
TUPP.NIH2.4SW14H:EXH FLOW
TUPP.NIH2.4SW14H:FLOW STPT
TUPP.NIH2.4SW2.Zone Air Temp
TUPP.NIH2.4SW2.Zone Supply Air Flow
TUPP.NIH2.4SW2:AUX TEMP
TUPP.NIH2.4SW2:DMPR COMD
TUPP.NIH2.4SW2:DMPR POS
TUPP.NIH2.4SW2:FLOW
TUPP.NIH2.4SW2:FLOW STPT
TUPP.NIH2.4SW2:OCC FLOW
TUPP.NIH2.4SW2:VLV COMD
TUPP.NIH2.4SW2:VLV POS
TUPP.NIH2.4SW2HA:EXH FLOW
TUPP.NIH2.4SW2HA:FLOW STPT
TUPP.NIH2.4SW2HB:EXH FLOW
TUPP.NIH2.4SW2HB:FLOW STPT
TUPP.NIH2.4SW3H.Zone Air Temp
TUPP.NIH2.4SW3H.Zone Supply Air Flow
TUPP.NIH2.4SW3H:AUX TEMP
TUPP.NIH2.4SW3H:DMPR COMD
TUPP.NIH2.4SW3H:DMPR POS
TUPP.NIH2.4SW3H:FLOW
TUPP.NIH2.4SW3H:FLOW STPT
TUPP.NIH2.4SW3H:OCC FLOW
TUPP.NIH2.4SW3H:VLV COMD
TUPP.NIH2.4SW3H:VLV POS
TUPP.NIH2.4SW4.Zone Air Temp
TUPP.NIH2.4SW4.Zone Supply Air Flow
TUPP.NIH2.4SW4:AUX TEMP
TUPP.NIH2.4SW4:DMPR COMD
TUPP.NIH2.4SW4:DMPR POS
TUPP.NIH2.4SW4:FLOW
TUPP.NIH2.4SW4:FLOW STPT
TUPP.NIH2.4SW4:OCC FLOW
TUPP.NIH2.4SW4:VLV COMD
TUPP.NIH2.4SW4:VLV POS
TUPP.NIH2.4SW4HA:EXH FLOW
TUPP.NIH2.4SW4HA:FLOW STPT
TUPP.NIH2.4SW4HB:EXH FLOW
TUPP.NIH2.4SW4HB:FLOW STPT
TUPP.NIH2.4SW5.Zone Air Temp
TUPP.NIH2.4SW5.Zone Supply Air Flow
TUPP.NIH2.4SW5:AUX TEMP
TUPP.NIH2.4SW5:DMPR COMD
TUPP.NIH2.4SW5:DMPR POS
TUPP.NIH2.4SW5:FLOW
TUPP.NIH2.4SW5:FLOW STPT
TUPP.NIH2.4SW5:OCC FLOW
TUPP.NIH2.4SW5:VLV COMD
TUPP.NIH2.4SW5:VLV POS
TUPP.NIH2.4SW5H:EXH FLOW
TUPP.NIH2.4SW5H:FLOW STPT
TUPP.NIH2.4SW6.Zone Air Temp
TUPP.NIH2.4SW6.Zone Supply Air Flow
TUPP.NIH2.4SW6:AUX TEMP
TUPP.NIH2.4SW6:DMPR COMD
TUPP.NIH2.4SW6:DMPR POS
TUPP.NIH2.4SW6:FLOW
TUPP.NIH2.4SW6:FLOW STPT
TUPP.NIH2.4SW6:OCC FLOW
TUPP.NIH2.4SW6:VLV COMD
TUPP.NIH2.4SW6:VLV POS
TUPP.NIH2.4SW6H:EXH FLOW
TUPP.NIH2.4SW6H:FLOW STPT
TUPP.NIH2.4SW8.Zone Air Temp
TUPP.NIH2.4SW8.Zone Supply Air Flow
TUPP.NIH2.4SW8:AUX TEMP
TUPP.NIH2.4SW8:DMPR COMD
TUPP.NIH2.4SW8:DMPR POS
TUPP.NIH2.4SW8:FLOW
TUPP.NIH2.4SW8:FLOW STPT
TUPP.NIH2.4SW8:OCC FLOW
TUPP.NIH2.4SW8:VLV COMD
TUPP.NIH2.4SW8:VLV POS
TUPP.NIH2.4SW8La.Zone Air Temp
TUPP.NIH2.4SW8La.Zone Supply Air Flow
TUPP.NIH2.4SW8La:AUX TEMP
TUPP.NIH2.4SW8La:DMPR COMD
TUPP.NIH2.4SW8La:DMPR POS
TUPP.NIH2.4SW8La:FLOW
TUPP.NIH2.4SW8La:FLOW STPT
TUPP.NIH2.4SW8La:OCC FLOW
TUPP.NIH2.4SW8La:VLV COMD
TUPP.NIH2.4SW8La:VLV POS
TUPP.NIH2.4SW8Lb.Zone Air Temp
TUPP.NIH2.4SW8Lb.Zone Supply Air Flow
TUPP.NIH2.4SW8Lb:AUX TEMP
TUPP.NIH2.4SW8Lb:DMPR COMD
TUPP.NIH2.4SW8Lb:DMPR POS
TUPP.NIH2.4SW8Lb:FLOW
TUPP.NIH2.4SW8Lb:OCC FLOW
TUPP.NIH2.4SW8Lb:VLV COMD
TUPP.NIH2.4SW8Lb:VLV POS
TUPP.NIH2.4SW8Lc.Zone Air Temp
TUPP.NIH2.4SW8Lc.Zone Supply Air Flow
TUPP.NIH2.4SW8Lc:AUX TEMP
TUPP.NIH2.4SW8Lc:DMPR COMD
TUPP.NIH2.4SW8Lc:DMPR POS
TUPP.NIH2.4SW8Lc:FLOW
TUPP.NIH2.4SW8Lc:OCC FLOW
TUPP.NIH2.4SW8Lc:VLV COMD
TUPP.NIH2.4SW8Lc:VLV POS
TUPP.NIH2.4SW9.Zone Air Temp
TUPP.NIH2.4SW9.Zone Supply Air Flow
TUPP.NIH2.4SW9:AUX TEMP
TUPP.NIH2.4SW9:DMPR COMD
TUPP.NIH2.4SW9:DMPR POS
TUPP.NIH2.4SW9:FLOW
TUPP.NIH2.4SW9:OCC FLOW
TUPP.NIH2.4SW9:VLV COMD
TUPP.NIH2.4SW9:VLV POS
TUPP.NIH2.4SW9H:EXH FLOW
TUPP.NIH2.RM4107.DOOR:GREEN LED
TUPP.NIH2.RM4107.DOOR:HORN
TUPP.NIH2.RM4107.DOOR:RED LED
TUPP.NIH2.RM4108.DOOR:GREEN LED
TUPP.NIH2.RM4108.DOOR:HORN
TUPP.NIH2.RM4108.DOOR:RED LED
TUPP.NIH2.RM4112.DOOR:GREEN LED
TUPP.NIH2.RM4112.DOOR:HORN
TUPP.NIH2.RM4112.DOOR:RED LED
TUPP.NIH2.RM4126.DOOR:GREEN LED
TUPP.NIH2.RM4126.DOOR:HORN
TUPP.NIH2.RM4126.DOOR:RED LED
TUPP.NIH2.RM4136.DOOR:GREEN LED
TUPP.NIH2.RM4136.DOOR:HORN
TUPP.NIH2.RM4136.DOOR:RED LED
TUPP.NIH2.RM4148.DOOR:GREEN LED
TUPP.NIH2.RM4148.DOOR:HORN
TUPP.NIH2.RM4148.DOOR:RED LED
TUPP.NIH2.RM4149.DOOR:GREEN LED
TUPP.NIH2.RM4149.DOOR:HORN
TUPP.NIH2.RM4149.DOOR:RED LED
TUPP.NIH2.RM4205.DOOR:GREEN LED
TUPP.NIH2.RM4205.DOOR:HORN
TUPP.NIH2.RM4205.DOOR:RED LED
TUPP.NIH2.RM4207.DOOR:GREEN LED
TUPP.NIH2.RM4207.DOOR:HORN
TUPP.NIH2.RM4207.DOOR:RED LED
TUPP.NIH2.RM4215.DOOR:GREEN LED
TUPP.NIH2.RM4215.DOOR:HORN
TUPP.NIH2.RM4215.DOOR:RED LED
TUPP.NIH2.RM4222.DOOR:GREEN LED
TUPP.NIH2.RM4222.DOOR:HORN
TUPP.NIH2.RM4222.DOOR:RED LED
TUPP.NIH2.RM4223.DOOR:GREEN LED
TUPP.NIH2.RM4223.DOOR:HORN
TUPP.NIH2.RM4223.DOOR:RED LED
TUPP.NW.AN.AIR FLOW
TUPP.NW.AN.CCO
TUPP.NW.AN.CCV
TUPP.NW.AN.HCO
TUPP.NW.AN.HCV
TUPP.NW.AN.HIGH HUMIDITY
TUPP.NW.AN.HMO
TUPP.NW.AN.HUM VLV
TUPP.NW.AN.HUM VLV.FB
TUPP.NW.AN.HUMSP
TUPP.NW.AN.LOW STEAM
TUPP.NW.AN.Outside Air Temp
TUPP.NW.AN.Outside Air Temp Virtual
TUPP.NW.AN.RAHUM
TUPP.NW.AN.RAHUM1
TUPP.NW.AN.Return Air Temp
TUPP.NW.AN.RSP
TUPP.NW.AN.SAF.SPEED.FB
TUPP.NW.AN.SAHUM
TUPP.NW.AN.SF.Speed
TUPP.NW.AN.SF.Start Stop
TUPP.NW.AN.Supply Air Temp
TUPP.NW.AN.Supply Air Temp Setpoint
TUPP.SAV4435.RM4435.Zone Air Temp
TUPP.SAV4460A.RM4460.Zone Air Temp
TUPP.SOUTH.Outside Air Temp
TUPP.TTL.TONHRS
